storeProvince,storeCity,storeArea,storeAreaCn,storeName,storeAddress,storeBrandManage,storeBusinessHours,storeContactName,storeContactPhone,storeIPaddress,storeId,location,storeNo,storePhone,storePrecision,storePublish,storeState,storeTimestamp,storeZip,useCard,hasBreakfast,storeAddtime
北京市,北京市,华北区,北区,优盛大厦餐厅,海淀区成府路35号华清嘉园7号楼1楼,汉堡王（北京）餐饮管理有限公司,7:00-22:00,刘毅,13301018014,101.81.78.224,139,"39.9924801,116.33407",19195,010-82863182                  ,,1,1,1513758116,100083,1,1,2017/12/20 16:21
北京市,北京市,华北区,北区,龙冠置业,北京市昌平区龙冠置业大厦A座一层A103,汉堡王（北京）餐饮管理有限公司,7:00-24:00,张珊珊,13810139500,101.88.227.221,140,"40.07433,116.31979",19694,010-59812443                  ,,1,1,1678015551,102208,1,1,2023/3/5 19:25
北京市,北京市,华北区,北区,北京西直门凯德,北京市西城区西外大街1号西直门凯德mall地下一层B1-A04,汉堡王（北京）餐饮管理有限公司,8:30-22:00,池红玉,13910677899,101.88.227.221,143,"39.9413901,116.3525",19575,010-58301008,,1,1,1678011376,100044,1,1,2023/3/5 18:16
北京市,北京市,华北区,北区,北京合生麒麟社,北京朝阳区望京阜安西路11号楼CF101、102、103,汉堡王（北京）餐饮管理有限公司,7:00-22:00,秦喆（代理）,13810992949,116.226.190.240,144,"39.9975991,116.4643471",20008,010-57389074                  ,,1,1,1464253923,100101,1,1,2016/5/26 17:12
北京市,北京市,华北区,北区,北京通州罗斯福,北京市通州区九棵树西路罗斯福广场首层汉堡王餐厅,汉堡王（北京）餐饮管理有限公司,24h,任冬杰（代理）,15901343354,101.88.227.221,146,"39.8765601,116.64264",20563,010-57308993     ,,1,1,1678015585,101101,1,1,2023/3/5 19:26
北京市,北京市,华北区,北区,北京中粮祥云,北京市顺义区后沙峪镇吉祥庄村C-06祥云小镇S5-103,汉堡王（北京）餐饮管理有限公司,夏10:00-21:30       冬10:00-21:00,司春梅,13581747471,116.226.190.240,149,"40.09702,116.55868",20673,010-61445967                 ,,1,1,1464254383,100032,1,1,2016/5/26 17:19
北京市,北京市,华北区,北区,北京长阳绿地,北京市房山区长阳镇绿地缤纷城,汉堡王（北京）餐饮管理有限公司,7:00-22:00,郭强（代理）,13264122624,101.88.227.221,152,"39.7563961,116.16088",20895,010-52594156   ,,1,1,1678015604,102445,1,1,2023/3/5 19:26
北京市,北京市,华北区,北区,北京上地西路,北京市海淀区上地西路41号院1号楼B016,汉堡王（北京）餐饮管理有限公司,7:00-23:00,陈彩虹,18910956360,101.88.227.221,157,"40.0327524,116.3078693",21105,010-61150621                  ,,1,1,1678015678,,1,1,2023/3/5 19:27
北京市,北京市,华北区,,慕田峪餐厅,北京市怀柔区渤海镇慕田峪旅游区,,9:00-17:00,,,101.85.196.9,241,"40.41505,116.46728",20645,010-61637039                  ,,1,1,1463891113,,1,0,2016/5/22 12:25
北京市,北京市,华北区,,北京斯普瑞斯奥莱,北京市朝阳区金盏乡森林公园斯普瑞斯奥特莱斯商城一期汉堡王,,10:00-21:00,,,101.85.196.9,249,"40.0107691,116.595899",20990,010-84399621                  ,,1,1,1463891933,,1,0,2016/5/22 12:38
北京市,北京市,华北区,,北京珠江摩尔,北京市昌平区北清路1号珠江摩尔国际6号楼1F商铺,,10:00-22:00,,,101.88.227.221,251,"40.0964501,116.28909",21157,010-60776891              ,,1,1,1678011139,,1,1,2023/3/5 18:12
北京市,北京市,华北区,,北京隆华购物,北京市顺义区仁和镇新顺南大街11号1栋1层103,,7:00-22:00,,,101.88.227.221,259,"40.126923,116.6508569",21452,61490725,,1,1,1678015525,,1,1,2023/3/5 19:25
北京市,北京市,华北区,,北京数码大厦,北京市海淀区中关村南大街2号数码大厦B座地下一层汉堡王,,7:00-22:00,,,116.226.190.240,265,"39.9655486,116.3234141",21499,010-51627412,,1,1,1464323477,,1,1,2016/5/27 12:31
北京市,北京市,华北区,,北京世纪金源,北京市海淀区远大路1号世纪金源购物中心五层521A,,10:00-21:00,,,101.85.196.9,267,"39.9590431,116.287953",21615,010-88879130         ,,1,1,1463894838,,1,0,2016/5/22 13:27
北京市,北京市,华北区,,北京丰葆路餐厅,北京市丰台区丰葆路88号院1号楼410,,工作日10:00-22:00 节假日10:00-22:00,,,101.85.196.9,277,"39.8180327,116.2939231",21667,010-83326187                  ,,1,1,1463896576,,1,0,2016/5/22 13:56
北京市,北京市,华北区,,环球贸易中心,北京市东城区北三环东路36号院环球贸易中心E座1层 ,,10:00-22:00,,,101.85.196.9,338,"39.96652,116.4109",22128,010-59575940,,1,1,1463903572,,1,1,2016/5/22 15:52
北京市,北京市,华北区,,北京京西珠宝城,北京市石景山区鲁谷路68号京西珠宝城一层一楼F1-A11汉堡王商铺,,7:00-23:00,,,101.88.227.221,352,"39.9034271,116.246873",22343,010-52807108,,1,1,1678015709,,1,1,2023/3/5 19:28
北京市,北京市,华北区,,北京东城区西滨河路,北京市东城区中海地产广场F1层F1—01A单元,,7:00-22:00,,,101.85.196.9,355,"39.8704291,116.390159",22353,87924368,,1,1,1463904635,,1,1,2016/5/22 16:10
北京市,北京市,华北区,,首都机场店,首都国际机场T3航站楼出发大厅 ,,6:00-22:00,,,116.226.190.240,365,"40.0717201,116.59093",16517,010-64558294,,1,1,1463983539,,0,0,2016/5/23 14:05
北京市,北京市,华北区,,北京四元广场,北京市朝阳区宜居南路2号楼地下一层B-02,,10:00-22:00,,,101.81.224.100,413,"39.9778401,116.4612103",21448,010-64771959             ,,1,1,1476344312,,1,0,2016/10/13 15:38
北京市,北京市,华北区,,北京诚盈中心,北京市朝阳区来广营西路1号诚盈中心3号楼汉堡王,,10:00-22:00,,,101.88.227.221,498,"40.0211223,116.4549979",22174,010-85926566 ,,1,1,1678011507,,1,1,2023/3/5 18:18
北京市,北京市,华北区,,北京慈云寺远洋汇,北京市朝阳区慈云寺桥东远洋未来汇广场一层汉堡王,,7:00-22:00,,,101.88.227.221,511,"39.9159001,116.492",22738,010-85886528 ,,1,1,1678012650,,1,1,2023/3/5 18:37
北京市,北京市,华北区,,北京新荟城,北京市朝阳区望京阜通西大街望京东园一区120号楼新荟城购物中心5F-05,,8:00-22:00,,,101.88.227.221,557,"39.9985162,116.4816953",22867,010-53269483,,1,1,1678012716,,1,0,2023/3/5 18:38
北京市,北京市,华北区,,金唐购物中心,北京市丰台区丰台北路18号院丽泽恒泰广场E座汉堡王,,10:00-22:00,,,101.88.227.221,645,"39.866512,116.3061249",22734,010-83802995,,1,1,1678012578,,1,1,2023/3/5 18:36
北京市,北京市,华北区,,北京东升科技园,北京市海淀区西小口路66号中关村东升科技园B-6号楼B座B03,,10:00-22:00,,,116.231.53.212,651,"40.0444401,116.3571701",23137,010-62919120,,1,1,1502787540,,1,1,2017/8/15 16:59
北京市,北京市,华北区,,北京丰科万达,北京市丰台区科丰路与五圈路交叉口万达广场3021号商铺,,10:00-22:00,,,101.88.227.221,654,"39.8252892,116.3027202",23265,010-63738728,,1,1,1678012958,,1,0,2023/3/5 18:42
北京市,北京市,华北区,,北京槐房万达,北京市丰台区槐房西路与南苑西路交叉口万达广场2091号商铺,,10:00-22:00,,,116.231.55.83,655,"39.8143101,116.36514",23266,010-67956759,,1,1,1484645590,,1,0,2017/1/17 17:33
北京市,北京市,华北区,,北京中航技,北京经济技术开发区荣华南路15号院中航技广场商业地上一层1-012汉堡王餐厅,,10:00-22:00,,,101.88.227.221,657,"39.7794221,116.518005",23288,010-81028035,,1,1,1678012745,,1,1,2023/3/5 18:39
北京市,北京市,华北区,,北京龙湖,北京市大兴区永兴路七号院天街购物中心2F-19号商铺,,10:00-21:30,,,116.231.55.83,680,"39.6862599,116.3214355",23374,010-61258718,,1,1,1488272276,,1,0,2017/2/28 16:57
北京市,北京市,华北区,,北京长楹天街,北京市朝阳区长楹天街西区一层汉堡王,,7:00-22:00,,,116.231.53.212,721,"39.9255601,116.60376",24026, 010-65762001       ,,1,1,1499323817,,1,1,2017/7/6 14:50
北京市,北京市,华北区,,喜隆多餐厅,北京市石景山区阜石路300号喜隆多商城二层汉堡王,,工作日:10:00-21:30 周末:10:00-22:00 ,,,116.231.53.212,751,"39.923561,116.1717211",24465,010-53021012,,1,1,1504687192,,1,0,2017/9/6 16:39
北京市,北京市,华北区,,北京广安门天虹,北京市西城区广安门外大街168号一层汉堡王,,7:00-22:00,,,116.231.49.9,787,"39.88851,116.34172",24254, 010-63373191,,1,1,1508229991,,1,1,2017/10/17 16:46
北京市,北京市,华北区,,北京密云万象汇,北京市密云区密云镇滨河路水源路交叉口东北角一层汉堡王,,7:00-21:00,,,116.231.49.9,788,"40.3687901,116.84056",24257,13810380296,,1,1,1508230070,,1,1,2017/10/17 16:47
北京市,北京市,华北区,,首经贸,北京市丰台区地铁十号线首经贸站B1层A12,,7:30-22:00,,,116.226.188.136,818,"39.8444393,116.329729",23880,010-57809578,,1,1,1510825072,,1,1,2017/11/16 17:37
北京市,北京市,华北区,,大成路翠微餐厅,北京市丰台区大成路8号翠微百货一层F1-F16汉堡王,,7:00-22:00,,,116.226.188.136,819,"39.8882201,116.26511",24467,010-88613620,,1,1,1510825141,,1,1,2017/11/16 17:39
北京市,北京市,华北区,,力宝华联,北京经济技术开发区荣华中路8号院1号楼华联力宝购物中心一层F1-45,,7:00-22:00,,,116.226.188.136,820,"39.874567,116.3953669",24255,,,1,1,1510825187,,1,1,2017/11/16 17:39
北京市,北京市,华北区,,首城国际,北京市朝阳区广渠路36号院7栋汉堡王（&nbsp;&nbsp;首城国际写字楼南侧）,,7:00-23:00,,,116.226.188.136,821,"39.8895399,116.4695397",23635,010-87798837,,1,1,1510825370,,1,1,2017/11/16 17:42
北京市,北京市,华北区,,方庄时代广场,北京市丰台区方庄芳星园二区甲三号方庄时代生活广场1F-PW-08,,07:00-22:00,,,116.226.188.136,822,"39.8653183,116.4362081",24589,010-87798837,,1,1,1510825477,,1,1,2017/11/16 17:44
北京市,北京市,华北区,,花乡奥莱,北京市丰台区南四环西路76号花乡奥莱13号楼13101-R,,10:00-21:30,,,101.81.78.224,834,"39.8280983,116.3240637",23942,13264122624,,1,1,1513848562,,1,0,2017/12/21 17:29
北京市,北京市,华北区,,门头沟PLUS365餐厅,北京市门头沟区冯石环路6号院3号楼华润置地Plus365一层L110,,10:00-22:00,,,101.81.78.224,835,"39.9112651,116.110552",24833,17736106285,,1,1,1513848641,,1,1,2017/12/21 17:30
北京市,北京市,华北区,,北京爱琴海购物公园店,北京市大兴区旧宫镇久敬庄路世界之花假日广场3F-B-07,,10:00-22:00,,,180.158.40.225,836,"39.8188294,116.4219618",24972,010-67969832,,1,1,1587881143,,1,0,2020/4/26 14:05
北京市,北京市,华北区,,西铁营万达,北京市丰台区南苑西铁营村万达广场6008A,,10:00-22:00,,,116.226.189.106,870,"39.8141473,116.3677806",24782,010-83500311‬,,1,1,1516794245,,1,0,2018/1/24 19:44
北京市,北京市,华北区,,优盛大厦,北京市海淀区成府路28号邦泰优盛大厦1层41号101室,,7:00-22:00,,,116.226.189.106,872,"39.9914331,116.339312",24873,010-61196232,,1,1,1516794433,,1,1,2018/1/24 19:47
北京市,北京市,华北区,,大族广场,北京经济技术开发区荣华南路2号院8号楼大族购物中心F2-13汉堡王餐厅,,10:00-22:00,,,116.233.91.86,938,"39.7842463,116.5165551",25233,010-57308993,,1,1,1529398711,,0,0,2018/6/19 16:58
北京市,北京市,华北区,,中融信托,北京市西城区菜市口大街1号院2号楼北京中融信托大厦1层03,,10:00-22:00,,,116.233.91.86,939,"39.8872761,116.3735228",24872,010-83495681,,1,1,1529398757,,1,1,2018/6/19 16:59
北京市,北京市,华北区,,华贸天地,北京市朝阳区清河营南街7号院4号楼01层130内123号,,,,,114.91.116.102,964,"40.0464253,116.4332624",25813,010-84998810,,1,1,1541990241,,1,1,2018/11/12 10:37
北京市,北京市,华北区,,光耀东方,北京市海淀区羊坊店路18号光耀东方一层077号,,,,,114.91.116.102,967,"39.8994239,116.3222924",25645,,,1,1,1541990442,,1,1,2018/11/12 10:40
北京市,北京市,华北区,,北京良乡龙湖,北京市房山区政通南路2号院1号楼房山天街A馆-B1-07,,,,,114.91.116.102,968,"39.721093,115.8562184",25418,,,1,1,1541990530,,1,0,2018/11/12 10:42
北京市,北京市,华北区,,北京怀柔万达,北京市怀柔区府前西街1号院1号楼万达广场2020号,,09:00-22:00,,,114.91.72.76,991,"40.3162232,116.6301918",24929,010-6961 1120,,1,1,1550656583,,1,0,2019/2/20 17:56
北京市,北京市,华北区,,北京马连道大厦 ,北京市西城区马连道南街6号院1号楼华睦大厦A221号一层汉堡王,,10:00-22:00,,,114.91.72.76,993,"39.8833838,116.324641",24684,010-63482291,,1,1,1550657166,,1,1,2019/2/20 18:06
北京市,北京市,华北区,,大族广场,北京经济技术开发区荣华南路2号院大族广场购物中心F2-13,,10:00-22:00,,,114.91.72.76,997,"39.790576,116.5127091",25232,  ,,1,1,1550824977,,1,0,2019/2/22 16:42
北京市,北京市,华北区,,军民融合产业园,北京市海淀区昆明湖南路51号F座07,,11:00-20:00,,,114.91.72.76,1010,"39.9502031,116.277327",26134,010-63715618,,1,1,1550825053,,1,1,2019/2/22 16:44
北京市,北京市,华北区,,华远好天地,北京市通州区砖厂南里40号楼华远铭悦好天地1楼139号,,10:00-22:00,,,114.91.72.76,1014,"39.8723017,116.6961828",26252,,,1,1,1550825030,,1,0,2019/2/22 16:43
北京市,北京市,华北区,,亦庄天通泰,北京经济技术开发区科创十三街29号院一区2号楼107号,,10:00-22:00,,,114.91.72.76,1018,"39.7821501,116.5681441",26414,,,1,1,1550825007,,1,1,2019/2/22 16:43
北京市,北京市,华北区,,星泰中心,北京市朝阳区酒仙桥路甲16号星泰中心A1-02,,24H,,,114.91.72.76,1021,"39.9716552,116.4904619",26198,,,1,1,1550825216,,1,1,2019/2/22 16:46
北京市,北京市,华北区,,北京三里屯餐厅,北京市朝阳区三里屯路19号院9号楼一层S09-1内S9-19及二层S09-2内S9-20,,24H,,,114.91.72.76,1160,"39.9343223,116.4549882",25395,,,1,1,1550821150,,1,1,2019/2/22 15:39
北京市,北京市,华北区,,北京悠唐,北京市朝阳区朝外市场街悠唐生活广场B1层,,10:00-22:00,,,101.244.237.192,1181,"39.9216538,116.4390407",23718,010-85619515,,1,1,1558344876,,1,0,2019/5/20 17:34
北京市,北京市,华北区,,北京回龙观首开,北京市昌平区回龙观东大街318号院1号楼1层,,07:00-22:00,,,101.244.237.192,1183,"40.0804151,116.3558022",24437,010-80758297,,1,1,1558345591,,1,1,2019/5/20 17:46
北京市,北京市,华北区,,北京霄云街,北京市朝阳区霄云路15-51号,,7:00-22:00,,,123.157.129.45,1201,"39.9606858,116.466498",27111,010-53326550,,1,1,1564738680,,1,1,2019/8/2 17:38
北京市,北京市,华北区,,财富中心,北京市朝阳区东三环中路7号院7楼一层1-15-8,,07:00-22:00,,,183.131.109.162,1218,"39.9177091,116.458921",27239,010-65123877,,1,1,1568875632,,1,1,2019/9/19 14:47
北京市,北京市,华北区,,北京未来域,北京市朝阳区管庄路150号院1号楼1层0113,,07:00-22:00,,,183.131.109.162,1221,"39.9449892,116.5870698",27363,,,1,1,1568876267,,1,1,2019/9/19 14:57
北京市,北京市,华北区,,北京石榴中心,北京市丰台区榴乡路88号院19号楼1层101、102,,07:00-22:00,,,183.131.109.162,1222,"39.8416791,116.422641",27364,,,1,1,1568877370,,1,1,2019/9/19 15:16
北京市,北京市,华北区,,北京新辰里,北京市朝阳区北辰东路8号院1号楼1层北辰时代大厦一层102内1-01室,,07:00-22:00,,,183.131.109.162,1223,"39.9917132,116.4068046",27247,,,1,1,1568877590,,1,1,2019/9/19 15:19
北京市,北京市,华北区,,汉堡王通州万达餐厅,北京市通州区新华西街58号通州万达广场四层,,10:00-22:00,,,183.131.109.162,1338,"39.9051111,116.641739",27494,,,1,1,1575256611,,1,0,2019/12/2 11:16
北京市,北京市,华北区,,金长安大厦餐厅,北京市朝阳区东四环中路82号金长安大厦A座一层,,7:00-22:00,,,183.131.109.162,1339,"39.8984981,116.491376",27651,,,1,1,1575256559,,1,1,2019/12/2 11:15
北京市,北京市,华北区,,中关村集成电路园,北京市海淀区丰豪东路9号院2号楼一单元105,,8:00-20:00,,,183.131.109.162,1340,"40.0727167,116.2493634",27248,,,1,1,1575256666,,1,1,2019/12/2 11:17
北京市,北京市,华北区,,北京奇点中心餐厅,北京市昌平区能源东路一号院一号楼1层1-16/1-17汉堡王餐厅,,7:00-22:00,,,183.131.109.162,1342,"40.2308968,116.1896911",27673,,,1,1,1575256840,,1,1,2019/12/2 11:20
北京市,北京市,华北区,,暖山生活,北京市朝阳区红军营南路36号院1号楼-3层至1层101号1层1021,,10:00-22:00,,,183.131.109.162,1343,"40.0323806,116.4198219",27109,010-84939553,,1,1,1575257464,,1,1,2019/12/2 11:31
北京市,北京市,华北区,,花园桥,北京市海淀区西三环北路91号7号楼国图文化大厦1层A04,,7:00-22:00,,,183.131.109.162,1344,"39.9466822,116.3113984",27532,010-88552105,,1,1,1575257560,,1,1,2019/12/2 11:32
北京市,北京市,华北区,,大兴春风里,北京市大兴区黄村东大街38号院1号楼4层（&nbsp;&nbsp;04）内4F-29,,10:00-21:30,,,116.233.51.78,5921,"39.7297422,116.3427688",28729,13716690703,,1,1,1630916781,,1,0,2021/9/6 16:26
北京市,北京市,华北区,,北京南（到达）3店,北京市丰台区北京南站换乘层东侧中区HDE-05汉堡王餐厅,,7:00-22:00,,,116.233.51.78,5857,"39.865115,116.379024",27408,010-83108255,,1,1,1630467656,,0,0,2021/9/1 11:40
北京市,北京市,华北区,,北京大兴机场,北京大兴国际机场国内混流核心区（&nbsp;&nbsp;西北）S-AL02-028/029,,6:00-22:00,,,116.233.51.78,5856,"39.5425681,116.420592",29379,13717549469,,1,1,1630468418,,0,0,2021/9/1 11:53
北京市,北京市,华北区,,石景山泰禾餐厅（不卖肉酱薯霸王）,"北京市石景山区鲁谷路51号1号楼泰禾新天地01-15，,01-16，01-17号",,7:00-23:00,,,116.233.51.78,5855,"39.9045082,116.2196757",27471,010-68602532,,1,1,1630467956,,1,1,2021/9/1 11:45
北京市,北京市,华北区,,青蓝大厦,北京市东城区东四十条24号青蓝大厦一、二层西侧,,7:00-22:00,,,116.233.51.78,5854,"39.9332752,116.429502",28902,010-64553963,,1,1,1630467570,,1,1,2021/9/1 11:39
北京市,北京市,华北区,,悦街餐厅,北京市房山区长阳镇独义南路1号院内6号楼悦街一层,,7:00-22:00,,,116.233.51.78,5853,"39.7661501,116.2169199",28272,010-6521 0831,,1,1,1630467564,,1,1,2021/9/1 11:39
北京市,北京市,华北区,,北京锦祥广场,北京市 昌平区 昌平镇 府学路26号 金秋大厦 首层二层,,7:00-22:00,,,116.233.51.78,5852,"40.22059,116.24195",27669,010-69726873,,1,1,1630467719,,1,1,2021/9/1 11:41
北京市,北京市,华北区,,新米拉广场餐厅,北京市通州区新海东路1号楼1层103-108号,,10:00-22:00,,,116.233.51.78,5850,"39.7602093,116.5456407",27525,010-65331121,,1,1,1630468052,,1,0,2021/9/1 11:47
北京市,北京市,华北区,,物美三旗百汇餐厅,北京市昌平区回龙观镇黄平路三旗百汇市场2期1号楼物美大卖场1512-F1-A002-1,,07:30-21:30,,,116.233.51.78,5849,"40.0633,116.3429027",27998,010-82952887,,1,1,1630310989,,1,1,2021/8/30 16:09
北京市,北京市,华北区,,中科电商谷餐厅,北京市大兴区旧宫镇广德大街20号院3号楼一层101,,10:00-22:00,,,116.233.51.78,5848,"39.7809973,116.4199101",27670,010-67986071,,1,1,1630311014,,1,0,2021/8/30 16:10
北京市,北京市,华北区,,红星美凯龙朝阳路店,北京市朝阳区高井村甲8号红星美凯龙朝阳路商场综合馆一层A8128,,7:00-22:00,,,116.233.51.78,5847,"39.9136518,116.5398948",27997,010-85795887,,1,1,1630311035,,1,1,2021/8/30 16:10
北京市,北京市,华北区,,北京环洋大厦,北京市海淀区上地东路1号院7号楼1层102,,7:00-22:00,,,116.233.51.78,5846,"40.0555601,116.302538",27116,010-58850638,,1,1,1630311154,,1,1,2021/8/30 16:12
北京市,北京市,华北区,,苏州街,北京市海淀区苏州街33号一层103,,7:00-22:00,,,116.233.51.78,5845,"39.976391,116.3059142",27847,010-62576715,,1,1,1630311201,,1,1,2021/8/30 16:13
北京市,北京市,华北区,,凯德晶品,北京市海淀区复兴路51号1幢1层1001-04/05号,,7:00-22:00,,,116.233.51.78,5843,"39.9087865,116.2974973",27612,010-88178938,,1,1,1630311172,,1,1,2021/8/30 16:12
北京市,北京市,华北区,,和谐广场,北京市丰台区万丰路68号和谐广场520,,10:00-22:00,,,116.233.51.78,5840,"39.8823888,116.2972391",26956,010-59829588,,1,1,1630311082,,1,0,2021/8/30 16:11
北京市,北京市,华北区,,马家堡新荟城,北京市丰台区马家堡西路新荟城购物中心,,7:00-22:00,,,116.233.51.78,5839,"39.8361274,116.3786919",26632,010-87580210,,1,1,1630311063,,1,1,2021/8/30 16:11
北京市,北京市,华北区,,北京金码大厦,北京市海淀区学院路38号B座一层107,,7:00-22:00,,,101.80.65.180,6235,"39.9826093,116.3573095",31240,010-53466380,,1,1,1689510871,,1,1,2023/7/16 20:34
北京市,北京市,华北区,,四道口学院里,"北京市海淀区交大东路2号院3号楼1层101,2层201汉堡王",,7:00-22:00,,,101.80.65.180,6222,"39.9578185,116.3486755",30753,010-62262120,,1,1,1689508820,,1,1,2023/7/16 20:00
北京市,北京市,华北区,,西红门新光界,北京市大兴区西红门镇兴创国际中心四期4R新光界购物中心一层L1-06,,7:00-22:00,,,101.88.227.221,6139,"39.7833331,116.328257",30640,15600080505,,1,1,1676193429,,1,1,2023/2/12 17:17
北京市,北京市,华北区,,三星大厦,北京市朝阳区景辉街31号院1号楼三星大厦B1层1-05-2,,7:30-19:30,,,101.88.227.221,6138,"39.9122834,116.4649121",29991,15101171677,,1,1,1676193389,,1,1,2023/2/12 17:16
北京市,北京市,华北区,,融科资讯中心,北京市海淀区科学院南路2号融科资讯中心C座地下一层C-014,,7:00-22:00,,,101.88.227.221,6135,"39.9830171,116.326721",30354,010-62660998,,1,1,1676193175,,1,1,2023/2/12 17:12
北京市,北京市,华北区,,益园,北京市海淀区杏石口路65号院C区3号楼一层101-120号,,10:00-22:00,,,101.80.69.240,6063,"39.9550239,116.2458551",29988,010-62879697,,1,1,1662381130,,1,1,2022/9/5 20:32
北京市,北京市,华北区,,东坝常青藤,北京市朝阳区东坝中心街13号院6号楼1至2层,,10:00-22:00,,,101.80.69.240,6062,"39.96413,116.5555",30241,010-65721680,,1,1,1662381052,,1,1,2022/9/5 20:30
北京市,北京市,华北区,,北京华汇大厦,北京市朝阳区高碑店乡北花园村388号华汇大厦A座一层1013A,,7:00-22:00,,,101.80.69.240,6060,"39.9078591,116.550603",29698,010-85398087,,1,1,1662380830,,1,1,2022/9/5 20:27
北京市,北京市,华北区,,北京中荷人寿,北京市石景山区石景山路54号院3号楼1层6-22,,7:00-22:00,,,101.80.69.240,6059,"39.9061143,116.1848011",29636,010-68817122,,1,1,1662380741,,1,1,2022/9/5 20:25
北京市,北京市,华北区,,北京旧宫万科,北京市大兴区忠凉路1号院1号楼北京住总万科广场B1层B1009,,7:00-22:00,,,101.80.65.214,6058,"39.8056801,116.45869",29610,010-85160239,,1,1,1668079224,,1,1,2022/11/10 19:20
北京市,北京市,华北区,,阜成门中海,北京市西城区阜成门外大街1号BL101-A04-05,,07:00-22:00,,,114.92.2.191,6264,"39.924095,116.354185",32138,010-64998293,,1,1,1725356158,,1,0,2024/9/3 17:35
北京市,北京市,华北区,,平谷万达,北京市平谷区谷丰东路14号院B1层B1031室,,10:00-21:00,,,180.154.56.21,6287,"40.158782,117.117047",32255,010-89991277,,1,1,1736318303,,1,0,2025/1/8 14:38
北京市,北京市,华北区,,北京望京华彩万象汇,北京市朝阳区广顺北大街望京华彩万象汇地下一层B106,,10:00-22:00,,,116.226.36.159,6295,"39.972198,116.436617",31713,18519057512,,1,1,1741333255,,1,0,2025/3/7 15:40
天津市,天津市,华北区,,天津吉宝,天津市滨海新区中新生态城和旭路以西和畅路以北季景天地L1层18号,,10:00-21:00,,,116.232.73.87,6040,"39.116979,117.7484237",29322,022-66386023,,1,1,1634112228,,1,0,2021/10/13 16:03
天津市,天津市,华北区,北区,天津MSD,天津滨海新区经济技术开发区第二大街58号泰达MSD-A/B区26号商铺,汉堡王（北京）餐饮管理有限公司,10:00-21:00,王娜,18602676961,116.226.190.240,162,"39.0266371,117.703593",19478,022-65831967,,1,1,1464146630,300457,1,0,2016/5/25 11:23
天津市,天津市,华北区,北区,天津宝龙,天津市滨海新区 新港路新华路立交桥南侧宝龙国际中心展示厅1F-070/071/072,汉堡王（北京）餐饮管理有限公司,10:00-20:30,王娜,18602676961,116.226.190.240,166,"39.0071951,117.682681",20875,022-25621921,,1,1,1464158061,300450,1,0,2016/5/25 14:34
天津市,天津市,华北区,,天津极地海洋公园店,天津市滨海新区开发区中心商务区天津极地海洋公园主入口广场旁汉堡王门店,,9:00-20:30,,,114.93.215.90,6301,"39.009195,117.661577",33052,13512497708,,1,1,1746976533,,0,0,2025/5/11 23:15
天津市,天津市,华北区,,天津滨海友阿奥莱,天津市滨海新区塘沽海洋科技园西中环与山道交口天津友阿奥特莱斯购物中心三号楼107/108/109,,10:00-20:00,,,116.231.53.212,656,"39.0650856,117.6333704",23286,022-65610115,,1,1,1502787497,,1,0,2017/8/15 16:58
天津市,天津市,华北区,,天津滨湖复地,天津市空港经济区滨湖复地广场A2座101,,11:00-18:00,,,116.231.55.83,644,"39.1547501,117.41345",22420,022-59265867,,1,1,1484644626,,1,0,2017/1/17 17:17
天津市,天津市,华北区,,新华城市广场,天津市津南区咸水沽镇建国大街北侧新华城市广场54号楼1层129-1,,10:00-22:00,,,114.91.72.76,1007,"38.9948607,117.3857694",24248,,,1,1,1550825068,,1,1,2019/2/22 16:44
天津市,天津市,华北区,,东丽万达,天津市东丽区先锋东路6号万达广场B1005A,,周日-四10:00-21:30，周五、六10:00-22:00,,,101.88.227.221,6143,"39.0701115,117.3521931",30858,15620033720,,1,1,1676194033,,1,0,2023/2/12 17:27
天津市,天津市,华北区,,天津津南永旺,天津市津南区辛庄镇深特广场1号楼永旺购物中心3层360汉堡王,,10:00-22:00,,,101.81.78.224,840,"39.0265602,117.35037",24250,022-28576381,,1,1,1513848962,,1,0,2017/12/21 17:36
天津市,天津市,华北区,,天津恒星世界,天津市东丽区先锋路61号恒星世界先锋店1层8151号,,10:00-21:30,,,116.231.49.9,792,"39.0848401,117.30699",24475,022-84399672,,1,1,1508230343,,1,1,2017/10/17 16:52
天津市,天津市,华北区,,天津首创,天津市津南区双港镇首创香缇广场十号楼（&nbsp;&nbsp;禧悦时光）1层122号,,10:00-22:00,,,116.233.51.78,5917,"39.0230132,117.2812981",28722,18602661071,,1,1,1630915024,,1,0,2021/9/6 15:57
天津市,天津市,华北区,,缤纷购物中心,天津市河东区天山路97号缤纷购物中心一层,,7:00-22:00,,,116.233.51.78,5914,"39.1390405,117.2773431",27846,022-24765922,,1,1,1630912806,,1,1,2021/9/6 15:20
天津市,天津市,华北区,,天津保利若比邻,天津市东丽区昆仑路西侧45号保利若比邻社区购物中心一层1013号,,10:00-21:00,,,116.226.189.106,874,"39.1160939,117.276588",24922,022-86780298,,1,1,1516794578,,1,0,2018/1/24 19:49
天津市,天津市,华北区,,天津秀谷,天津市滨海新区塘沽 津塘路 秀谷广场一层,,10:00-21:00,,,114.91.72.76,994,"39.103029,117.2597003",25721,022-25340150 ,,1,1,1550657345,,1,1,2019/2/20 18:09
